Longitud,Latitud,weighted_adjusted_score
-0.55844,44.85905,0.25
-0.55844,44.85905,0.25
-0.55844,44.85905,0.125
-0.55844,44.85905,0.25
-0.55844,44.85905,0.25
-0.55844,44.85905,0.125
-0.55844,44.85905,0.25
-0.55844,44.85905,0.25
-0.54067,44.86163,0.25
-0.54067,44.86163,0.125
-0.54067,44.86163,0.25
-0.54067,44.86163,0.25
-0.54067,44.86163,0.25
-0.54067,44.86163,0.125
-0.54067,44.86163,0.25
-0.54067,44.86163,0.25
-0.54067,44.86163,0.125
-0.54067,44.86163,0.25
-0.54067,44.86163,0.25
-0.55432,44.85423,0.25
-0.55432,44.85423,0.125
-0.55432,44.85423,0.25
-0.55432,44.85423,0.25
-0.55432,44.85423,0.25
-0.55432,44.85423,0.125
-0.55432,44.85423,0.25
-0.55432,44.85423,0.25
-0.55432,44.85423,0.125
-0.55432,44.85423,0.25
-0.55432,44.85423,0.25
-0.60502,44.82479,0.25
-0.60502,44.82479,0.125
-0.60502,44.82479,0.25
-0.60502,44.82479,0.25
-0.60502,44.82479,0.25
-0.60502,44.82479,0.125
-0.60502,44.82479,0.25
-0.60502,44.82479,0.25
-0.60502,44.82479,0.125
-0.60502,44.82479,0.25
-0.60502,44.82479,0.25
-0.58363,44.8491,0.25
-0.58363,44.8491,0.125
-0.58363,44.8491,0.25
-0.58363,44.8491,0.25
-0.58363,44.8491,0.25
-0.58363,44.8491,0.125
-0.58363,44.8491,0.25
-0.58363,44.8491,0.25
-0.58363,44.8491,0.125
-0.58363,44.8491,0.25
-0.58363,44.8491,0.25
-0.57082,44.86946,0.25
-0.57082,44.86946,0.125
-0.57082,44.86946,0.25
-0.57082,44.86946,0.25
-0.57082,44.86946,0.25
-0.57082,44.86946,0.125
-0.57082,44.86946,0.25
-0.57082,44.86946,0.25
-0.57082,44.86946,0.125
-0.57082,44.86946,0.25
-0.57082,44.86946,0.25
-0.5495,44.82648,0.25
-0.5495,44.82648,0.125
-0.5495,44.82648,0.25
-0.5495,44.82648,0.25
-0.5495,44.82648,0.25
-0.5495,44.82648,0.125
-0.5495,44.82648,0.25
-0.5495,44.82648,0.25
-0.5495,44.82648,0.125
-0.5495,44.82648,0.25
-0.5495,44.82648,0.25
-0.56327,44.86099,0.25
-0.56327,44.86099,0.125
-0.56327,44.86099,0.25
-0.56327,44.86099,0.25
-0.56327,44.86099,0.25
-0.56327,44.86099,0.125
-0.56327,44.86099,0.25
-0.56327,44.86099,0.25
-0.56327,44.86099,0.125
-0.56327,44.86099,0.25
-0.56327,44.86099,0.25
-0.56563,44.83666,0.25
-0.56563,44.83666,0.125
-0.56563,44.83666,0.25
-0.56563,44.83666,0.25
-0.56563,44.83666,0.25
-0.56563,44.83666,0.125
-0.56563,44.83666,0.25
-0.56563,44.83666,0.25
-0.56563,44.83666,0.125
-0.56563,44.83666,0.25
-0.56563,44.83666,0.25
-0.54775,44.83583,0.25
-0.54775,44.83583,0.125
-0.54775,44.83583,0.25
-0.54775,44.83583,0.25
-0.54775,44.83583,0.25
-0.54775,44.83583,0.125
-0.54775,44.83583,0.25
-0.54775,44.83583,0.25
-0.54775,44.83583,0.125
-0.54775,44.83583,0.25
-0.54775,44.83583,0.25
-0.54964,44.82434,0.25
-0.54964,44.82434,0.125
-0.54964,44.82434,0.25
-0.54964,44.82434,0.25
-0.54964,44.82434,0.25
-0.54964,44.82434,0.125
-0.54964,44.82434,0.25
-0.54964,44.82434,0.25
-0.54964,44.82434,0.125
-0.54964,44.82434,0.25
-0.54964,44.82434,0.25
-0.55489,44.87824,0.25
-0.55489,44.87824,0.125
-0.55489,44.87824,0.25
-0.55489,44.87824,0.25
-0.55489,44.87824,0.25
-0.55489,44.87824,0.125
-0.55489,44.87824,0.25
-0.55489,44.87824,0.25
-0.55489,44.87824,0.125
-0.55489,44.87824,0.25
-0.55489,44.87824,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.58664,44.83712,0.25
-0.58664,44.83712,0.125
-0.58664,44.83712,0.25
-0.58664,44.83712,0.25
-0.58664,44.83712,0.25
-0.58664,44.83712,0.125
-0.58664,44.83712,0.25
-0.58664,44.83712,0.25
-0.58664,44.83712,0.125
-0.58664,44.83712,0.25
-0.58664,44.83712,0.25
-0.55526,44.8505,0.25
-0.55526,44.8505,0.125
-0.55526,44.8505,0.25
-0.55526,44.8505,0.25
-0.55526,44.8505,0.25
-0.55526,44.8505,0.125
-0.55526,44.8505,0.25
-0.55526,44.8505,0.25
-0.55526,44.8505,0.125
-0.55526,44.8505,0.25
-0.55526,44.8505,0.25
-0.54873,44.8663,0.25
-0.54873,44.8663,0.125
-0.54873,44.8663,0.25
-0.54873,44.8663,0.25
-0.54873,44.8663,0.25
-0.54873,44.8663,0.125
-0.54873,44.8663,0.25
-0.54873,44.8663,0.25
-0.54873,44.8663,0.125
-0.54873,44.8663,0.25
-0.54873,44.8663,0.25
-0.55645,44.83713,0.25
-0.55645,44.83713,0.125
-0.55645,44.83713,0.25
-0.55645,44.83713,0.25
-0.55645,44.83713,0.25
-0.55645,44.83713,0.125
-0.55645,44.83713,0.25
-0.55645,44.83713,0.25
-0.55645,44.83713,0.125
-0.55645,44.83713,0.25
-0.55645,44.83713,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.54344,44.85975,0.25
-0.54344,44.85975,0.125
-0.54344,44.85975,0.25
-0.54344,44.85975,0.25
-0.54344,44.85975,0.25
-0.54344,44.85975,0.125
-0.54344,44.85975,0.25
-0.54344,44.85975,0.25
-0.54344,44.85975,0.125
-0.54344,44.85975,0.25
-0.54344,44.85975,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.56223,44.87542,0.25
-0.56223,44.87542,0.125
-0.56223,44.87542,0.25
-0.56223,44.87542,0.25
-0.56223,44.87542,0.25
-0.56223,44.87542,0.125
-0.56223,44.87542,0.25
-0.56223,44.87542,0.25
-0.56223,44.87542,0.125
-0.56223,44.87542,0.25
-0.56223,44.87542,0.25
-0.58443,44.83871,0.25
-0.58443,44.83871,0.125
-0.58443,44.83871,0.25
-0.58443,44.83871,0.25
-0.58443,44.83871,0.25
-0.58443,44.83871,0.125
-0.58443,44.83871,0.25
-0.58443,44.83871,0.25
-0.58443,44.83871,0.125
-0.58443,44.83871,0.25
-0.58443,44.83871,0.25
-0.569,44.86958,0.25
-0.569,44.86958,0.125
-0.569,44.86958,0.25
-0.569,44.86958,0.25
-0.569,44.86958,0.25
-0.569,44.86958,0.125
-0.569,44.86958,0.25
-0.569,44.86958,0.25
-0.569,44.86958,0.125
-0.569,44.86958,0.25
-0.569,44.86958,0.25
-0.60534,44.83509,0.25
-0.60534,44.83509,0.125
-0.60534,44.83509,0.25
-0.60534,44.83509,0.25
-0.60534,44.83509,0.25
-0.60534,44.83509,0.125
-0.60534,44.83509,0.25
-0.60534,44.83509,0.25
-0.60534,44.83509,0.125
-0.60534,44.83509,0.25
-0.60534,44.83509,0.25
-0.56345,44.88266,0.25
-0.56345,44.88266,0.125
-0.56345,44.88266,0.25
-0.56345,44.88266,0.25
-0.56345,44.88266,0.25
-0.56345,44.88266,0.125
-0.56345,44.88266,0.25
-0.56345,44.88266,0.25
-0.56345,44.88266,0.125
-0.56345,44.88266,0.25
-0.56345,44.88266,0.25
-0.54459,44.83589,0.25
-0.54459,44.83589,0.125
-0.54459,44.83589,0.25
-0.54459,44.83589,0.25
-0.54459,44.83589,0.25
-0.54459,44.83589,0.125
-0.54459,44.83589,0.25
-0.54459,44.83589,0.25
-0.54459,44.83589,0.125
-0.54459,44.83589,0.25
-0.54459,44.83589,0.25
-0.56381,44.8153,0.25
-0.56381,44.8153,0.125
-0.56381,44.8153,0.25
-0.56381,44.8153,0.25
-0.56381,44.8153,0.25
-0.56381,44.8153,0.125
-0.56381,44.8153,0.25
-0.56381,44.8153,0.25
-0.56381,44.8153,0.125
-0.56381,44.8153,0.25
-0.56381,44.8153,0.25
-0.58313,44.86235,0.25
-0.58313,44.86235,0.125
-0.58313,44.86235,0.25
-0.58313,44.86235,0.25
-0.58313,44.86235,0.25
-0.58313,44.86235,0.125
-0.58313,44.86235,0.25
-0.58313,44.86235,0.25
-0.58313,44.86235,0.125
-0.58313,44.86235,0.25
-0.58313,44.86235,0.25
-0.5542,44.85344,0.25
-0.5542,44.85344,0.125
-0.5542,44.85344,0.25
-0.5542,44.85344,0.25
-0.5542,44.85344,0.25
-0.5542,44.85344,0.125
-0.5542,44.85344,0.25
-0.5542,44.85344,0.25
-0.5542,44.85344,0.125
-0.5542,44.85344,0.25
-0.5542,44.85344,0.25
-0.54434,44.85609,0.25
-0.54434,44.85609,0.125
-0.54434,44.85609,0.25
-0.54434,44.85609,0.25
-0.54434,44.85609,0.25
-0.54434,44.85609,0.125
-0.54434,44.85609,0.25
-0.54434,44.85609,0.25
-0.54434,44.85609,0.125
-0.54434,44.85609,0.25
-0.54434,44.85609,0.25
-0.57151,44.87828,0.25
-0.57151,44.87828,0.125
-0.57151,44.87828,0.25
-0.57151,44.87828,0.25
-0.57151,44.87828,0.25
-0.57151,44.87828,0.125
-0.57151,44.87828,0.25
-0.57151,44.87828,0.25
-0.57151,44.87828,0.125
-0.57151,44.87828,0.25
-0.57151,44.87828,0.25
-0.56726,44.86991,0.25
-0.56726,44.86991,0.125
-0.56726,44.86991,0.25
-0.56726,44.86991,0.25
-0.56726,44.86991,0.25
-0.56726,44.86991,0.125
-0.56726,44.86991,0.25
-0.56726,44.86991,0.25
-0.56726,44.86991,0.125
-0.56726,44.86991,0.25
-0.56726,44.86991,0.25
-0.62853,44.84557,0.25
-0.62853,44.84557,0.125
-0.62853,44.84557,0.25
-0.62853,44.84557,0.25
-0.62853,44.84557,0.25
-0.62853,44.84557,0.125
-0.62853,44.84557,0.25
-0.62853,44.84557,0.25
-0.62853,44.84557,0.125
-0.62853,44.84557,0.25
-0.62853,44.84557,0.25
-0.54545,44.85549,0.25
-0.54545,44.85549,0.125
-0.54545,44.85549,0.25
-0.54545,44.85549,0.25
-0.54545,44.85549,0.25
-0.54545,44.85549,0.125
-0.54545,44.85549,0.25
-0.54545,44.85549,0.25
-0.54545,44.85549,0.125
-0.54545,44.85549,0.25
-0.54545,44.85549,0.25
-0.62787,44.84186,0.25
-0.62787,44.84186,0.125
-0.62787,44.84186,0.25
-0.62787,44.84186,0.25
-0.62787,44.84186,0.25
-0.62787,44.84186,0.125
-0.62787,44.84186,0.25
-0.62787,44.84186,0.25
-0.62787,44.84186,0.125
-0.62787,44.84186,0.25
-0.62787,44.84186,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.56478,44.87997,0.25
-0.56478,44.87997,0.125
-0.56478,44.87997,0.25
-0.56478,44.87997,0.25
-0.56478,44.87997,0.25
-0.56478,44.87997,0.125
-0.56478,44.87997,0.25
-0.56478,44.87997,0.25
-0.56478,44.87997,0.125
-0.56478,44.87997,0.25
-0.56478,44.87997,0.25
-0.54399,44.89077,0.25
-0.54399,44.89077,0.125
-0.54399,44.89077,0.25
-0.54399,44.89077,0.25
-0.54399,44.89077,0.25
-0.54399,44.89077,0.125
-0.54399,44.89077,0.25
-0.54399,44.89077,0.25
-0.54399,44.89077,0.125
-0.54399,44.89077,0.25
-0.54399,44.89077,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.57109,44.85291,0.125
-0.57109,44.85291,0.25
-0.57109,44.85291,0.25
-0.62848,44.84998,0.25
-0.62848,44.84998,0.125
-0.62848,44.84998,0.25
-0.62848,44.84998,0.25
-0.62848,44.84998,0.25
-0.62848,44.84998,0.125
-0.62848,44.84998,0.25
-0.62848,44.84998,0.25
-0.62848,44.84998,0.125
-0.62848,44.84998,0.25
-0.62848,44.84998,0.25
-0.55655,44.87569,0.25
-0.55655,44.87569,0.125
-0.55655,44.87569,0.25
-0.55655,44.87569,0.25
-0.55655,44.87569,0.25
-0.55655,44.87569,0.125
-0.55655,44.87569,0.25
-0.55655,44.87569,0.25
-0.55655,44.87569,0.125
-0.55655,44.87569,0.25
-0.55655,44.87569,0.25
-0.55737,44.87632,0.25
-0.55737,44.87632,0.125
-0.55737,44.87632,0.25
-0.55737,44.87632,0.25
-0.55737,44.87632,0.25
-0.55737,44.87632,0.125
-0.55737,44.87632,0.25
-0.55737,44.87632,0.25
-0.55737,44.87632,0.125
-0.55737,44.87632,0.25
-0.55737,44.87632,0.25
-0.53928,44.86223,0.25
-0.53928,44.86223,0.125
-0.53928,44.86223,0.25
-0.53928,44.86223,0.25
-0.53928,44.86223,0.25
-0.53928,44.86223,0.125
-0.53928,44.86223,0.25
-0.53928,44.86223,0.25
-0.53928,44.86223,0.125
-0.53928,44.86223,0.25
-0.53928,44.86223,0.25
-0.56528,44.86667,0.25
-0.56528,44.86667,0.125
-0.56528,44.86667,0.25
-0.56528,44.86667,0.25
-0.56528,44.86667,0.25
-0.56528,44.86667,0.125
-0.56528,44.86667,0.25
-0.56528,44.86667,0.25
-0.56528,44.86667,0.125
-0.56528,44.86667,0.25
-0.56528,44.86667,0.25
1.07313,45.50778,0.25
1.086,45.47067,0.25
1.05559,45.46327,0.25
0.73059,45.48931,0.25
0.76637,45.50471,0.25
2.68531,48.53153,0.25
2.68671,48.53529,0.25
2.68837,48.5314,0.25
2.69105,48.53401,0.25
2.69604,48.52427,0.25
2.68072,48.53828,0.25
2.68467,48.53473,0.25
2.6861,48.53083,0.25
2.70424,48.53736,0.25
2.68821,48.5341,0.25
2.67979,48.53989,0.25
2.68047,48.53814,0.25
2.69187,48.54139,0.25
2.68265,48.53414,0.25
2.67298,48.51695,0.25
2.69307,48.5388,0.25
2.69604,48.52427,0.25
2.71883,48.52091,0.25
-0.66178,44.76728,0.25
-0.66304,44.77647,0.25
-0.66062,44.764,0.25
-0.67565,44.75788,0.25
-0.66239,44.77772,0.25
-0.68465,44.98096,0.25
-0.72428,44.96734,0.25
-0.69351,44.98925,0.25
-0.68302,44.99197,0.25
-0.49493,44.68542,0.25
-0.48168,44.71007,0.25
-0.66342,45.12282,0.25
-0.66342,45.12282,0.25
-0.66095,45.11995,0.25
-0.66095,45.11995,0.25
-0.65934,45.11827,0.25
-0.65934,45.11827,0.25
-1.19352,44.76115,0.25
-1.16374,44.79128,0.25
-1.14061,44.79569,0.25
-1.17145,44.78308,0.25
-0.54717,44.99594,0.25
-0.56085,45.00512,0.25
-0.56504,45.00992,0.25
-0.60108,45.03824,0.25
-0.53827,45.00241,0.25
-0.56255,45.00586,0.25
-0.6003,45.0368,0.25
-0.56263,45.00722,0.25
-0.5504,45.00118,0.25
-0.59028,45.02264,0.25
-0.53238,45.01599,0.25
-0.58828,45.02261,0.25
-0.57176,45.01224,0.25
-0.56339,45.00656,0.25
-0.53886,45.01085,0.25
-0.82073,45.00534,0.25
-0.79874,45.02712,0.25
-0.80951,45.00403,0.25
-0.31306,44.82191,0.25
-0.2319,44.43908,0.25
-0.21252,44.43328,0.25
-0.20355,44.43226,0.25
-0.21252,44.43328,0.25
-0.23711,44.43677,0.25
-0.23711,44.43677,0.25
-0.54425,44.80816,0.125
-0.54425,44.80816,0.25
-0.54425,44.80816,0.125
-0.54425,44.80816,0.25
-0.54425,44.80816,0.25
-0.53921,44.79615,0.125
-0.53921,44.79615,0.25
-0.53921,44.79615,0.125
-0.53921,44.79615,0.25
-0.53921,44.79615,0.25
-0.53123,44.79522,0.125
-0.53123,44.79522,0.25
-0.53123,44.79522,0.125
-0.53123,44.79522,0.25
-0.53123,44.79522,0.25
-0.56222,44.79066,0.125
-0.56222,44.79066,0.25
-0.56222,44.79066,0.125
-0.56222,44.79066,0.25
-0.56222,44.79066,0.25
-0.54278,44.79521,0.125
-0.54278,44.79521,0.25
-0.54278,44.79521,0.125
-0.54278,44.79521,0.25
-0.54278,44.79521,0.25
-0.53289,44.80038,0.125
-0.53289,44.80038,0.25
-0.53289,44.80038,0.125
-0.53289,44.80038,0.25
-0.53289,44.80038,0.25
-0.5437,44.79478,0.125
-0.5437,44.79478,0.25
-0.5437,44.79478,0.125
-0.5437,44.79478,0.25
-0.5437,44.79478,0.25
-0.54425,44.80816,0.125
-0.54425,44.80816,0.25
-0.54425,44.80816,0.125
-0.54425,44.80816,0.25
-0.54425,44.80816,0.25
-0.52974,44.80071,0.125
-0.52974,44.80071,0.25
-0.52974,44.80071,0.125
-0.52974,44.80071,0.25
-0.52974,44.80071,0.25
-0.53161,44.79786,0.125
-0.53161,44.79786,0.25
-0.53161,44.79786,0.125
-0.53161,44.79786,0.25
-0.53161,44.79786,0.25
-0.53761,44.81437,0.125
-0.53761,44.81437,0.25
-0.53761,44.81437,0.125
-0.53761,44.81437,0.25
-0.53761,44.81437,0.25
-0.54374,44.79612,0.125
-0.54374,44.79612,0.25
-0.54374,44.79612,0.125
-0.54374,44.79612,0.25
-0.54374,44.79612,0.25
-0.53424,44.79274,0.125
-0.53424,44.79274,0.25
-0.53424,44.79274,0.125
-0.53424,44.79274,0.25
-0.53424,44.79274,0.25
-0.54425,44.80816,0.125
-0.54425,44.80816,0.25
-0.54425,44.80816,0.125
-0.54425,44.80816,0.25
-0.54425,44.80816,0.25
-0.78579,44.49948,0.25
-0.78579,44.49948,0.25
-0.74045,44.51261,0.25
-0.74045,44.51261,0.25
-0.74906,44.51604,0.25
-0.74906,44.51604,0.25
-0.77121,44.48054,0.25
-0.77121,44.48054,0.25
-0.77354,44.51575,0.25
-0.77354,44.51575,0.25
-0.75351,44.51772,0.25
-0.75351,44.51772,0.25
-0.79066,44.49291,0.25
-0.79066,44.49291,0.25
-0.78322,44.56181,0.25
-0.78322,44.56181,0.25
-0.77121,44.48054,0.25
-0.77121,44.48054,0.25
-0.8172,44.52502,0.25
-0.8172,44.52502,0.25
-1.05903,45.04991,0.25
-1.04756,45.08303,0.25
-0.53812,44.86051,0.25
-0.50543,44.85089,0.25
-0.50499,44.85058,0.25
-1.16505,44.65455,0.25
-1.16388,44.66312,0.25
-1.19058,44.64889,0.25
-1.16775,44.65962,0.25
-1.14776,44.65199,0.25
-0.51298,44.55053,0.25
-0.5295,44.82141,0.25
-0.52202,44.82234,0.25
-0.50709,44.84619,0.25
-0.52531,44.82384,0.25
-0.50913,44.84334,0.25
-0.53647,44.86333,0.25
-0.51602,44.8778,0.25
-0.51587,44.88322,0.25
-0.53011,44.889,0.25
-0.66118,44.77838,0.25
-0.66118,44.77838,0.25
-0.69971,44.80266,0.25
-0.69971,44.80266,0.25
-0.66337,44.80135,0.25
-0.66337,44.80135,0.25
-0.6515,44.78393,0.25
-0.6515,44.78393,0.25
-0.64734,44.7832,0.25
-0.64734,44.7832,0.25
-0.68737,44.8023,0.25
-0.68737,44.8023,0.25
-0.61543,44.81231,0.25
-0.61543,44.81231,0.25
-0.66313,44.80822,0.25
-0.66313,44.80822,0.25
-0.63925,44.78074,0.25
-0.63925,44.78074,0.25
-0.65624,44.78725,0.25
-0.65624,44.78725,0.25
-0.62309,44.80929,0.25
-0.62309,44.80929,0.25
-0.65027,44.78319,0.25
-0.65027,44.78319,0.25
-0.65027,44.78319,0.25
-0.65027,44.78319,0.25
-0.52123,44.72259,0.25
-0.5132,44.72078,0.25
-0.50299,44.69552,0.25
-1.11016,45.50771,0.25
-0.33739,44.90716,0.25
-0.33145,44.87623,0.25
-0.34528,44.9069,0.25
-0.3419,44.88555,0.25
-0.33236,44.88092,0.25
-0.5238,44.77077,0.25
-0.51553,44.77501,0.25
-0.58012,44.76616,0.25
-0.54616,44.77348,0.25
-0.52778,44.77236,0.25
-0.36593,45.12353,0.25
-0.32644,45.1387,0.25
-0.34496,45.12565,0.25
-0.34173,45.10866,0.25
-0.43322,44.6488,0.25
-0.41945,44.64423,0.25
-0.40739,44.6198,0.25
-0.44275,44.6556,0.25
-0.43926,44.65171,0.25
-0.85059,44.68818,0.25
-0.85059,44.68818,0.25
-0.85059,44.68818,0.25
-0.85536,44.69176,0.25
-0.85536,44.69176,0.25
-0.85536,44.69176,0.25
-0.86607,44.68583,0.25
-0.86607,44.68583,0.25
-0.86607,44.68583,0.25
-0.8086,44.7107,0.25
-0.8086,44.7107,0.25
-0.8086,44.7107,0.25
-0.84784,44.68864,0.25
-0.84784,44.68864,0.25
-0.84784,44.68864,0.25
-0.83991,44.69185,0.25
-0.83991,44.69185,0.25
-0.83991,44.69185,0.25
-0.85672,44.69286,0.25
-0.85672,44.69286,0.25
-0.85672,44.69286,0.25
-1.13196,44.63567,0.25
-1.13196,44.63567,0.25
-1.12102,44.60273,0.25
-1.12102,44.60273,0.25
-1.12403,44.60835,0.25
-1.12403,44.60835,0.25
-1.1757,44.55537,0.25
-1.1757,44.55537,0.25
-1.12016,44.60562,0.25
-1.12016,44.60562,0.25
-1.16395,44.53994,0.25
-1.16395,44.53994,0.25
-1.12729,44.61325,0.25
-1.12729,44.61325,0.25
-1.13428,44.64229,0.25
-1.13428,44.64229,0.25
-1.12562,44.60291,0.25
-1.12562,44.60291,0.25
-0.99911,45.27335,0.25
-1.03345,45.25834,0.25
-1.0015,45.27767,0.25
-0.99878,45.26701,0.25
-1.06682,45.26707,0.25
-1.02634,44.63144,0.25
-1.02634,44.63144,0.25
-1.00114,44.57116,0.25
-1.00114,44.57116,0.25
-1.00085,44.5672,0.25
-1.00085,44.5672,0.25
-0.9782,44.61182,0.25
-0.9782,44.61182,0.25
-1.02298,44.62149,0.25
-1.02298,44.62149,0.25
-0.2651,44.78693,0.25
-0.57286,45.22642,0.25
-0.57442,45.22804,0.25
-0.57286,45.22642,0.25
-0.58752,44.86247,0.25
-0.58752,44.86247,0.25
-0.59026,44.60017,0.25
-1.09852,44.86029,0.25
-1.50484,43.52953,0.125
-1.50484,43.52953,0.25
-1.50507,43.53239,0.125
-1.50507,43.53239,0.25
-1.50801,43.52972,0.125
-1.50801,43.52972,0.25
-1.50484,43.52953,0.125
-1.50484,43.52953,0.25
-1.49791,43.53691,0.125
-1.49791,43.53691,0.25
-1.5053,43.52917,0.125
-1.5053,43.52917,0.25
-1.41616,43.51971,0.125
-1.41616,43.51971,0.25
-1.51309,43.53047,0.125
-1.51309,43.53047,0.25
-1.45928,43.52869,0.125
-1.45928,43.52869,0.25
-1.4927,43.54633,0.125
-1.4927,43.54633,0.25
-1.50182,43.53975,0.125
-1.50182,43.53975,0.25
-1.48487,43.56355,0.125
-1.48487,43.56355,0.25
-1.50125,43.53433,0.125
-1.50125,43.53433,0.25
-1.42422,43.51856,0.125
-1.42422,43.51856,0.25
-1.4961,43.53485,0.125
-1.4961,43.53485,0.25
-1.49947,43.5377,0.125
-1.49947,43.5377,0.25
-0.75142,44.383,0.25
-1.42376,43.5782,0.25
-1.41086,43.59389,0.25
-1.4266,43.58025,0.25
-1.40357,43.61211,0.25
-1.43178,43.58284,0.25
-1.45104,43.59004,0.25
-1.42063,43.57928,0.25
-1.42581,43.58887,0.25
-1.42911,43.58711,0.25
-1.43667,43.58104,0.25
-1.40346,43.61399,0.25
-1.07906,43.97408,0.25
-1.03519,43.99102,0.25
-0.51161,43.86376,0.25
-0.51123,43.86534,0.25
-0.51627,43.8649,0.25
-1.07504,43.74274,0.25
-1.08918,43.76865,0.25
-1.04263,43.72692,0.25
-1.09063,43.77047,0.25
-1.07812,43.76779,0.25
-1.05786,43.74888,0.25
-0.94109,43.81122,0.25
-0.91431,43.79905,0.25
-0.97451,43.7725,0.25
-0.9657,43.76618,0.25
-0.94051,43.81221,0.25
-0.91794,43.80099,0.25
-0.31634,44.03805,0.25
-0.32216,44.035,0.25
-0.32039,44.04176,0.25
0.95405,44.48704,0.125
0.96315,44.50699,0.125
0.95378,44.50815,0.125
0.98009,44.50567,0.125
0.94887,44.48259,0.125
-0.43821,44.07764,0.25
0.98995,44.48331,0.125
0.97041,44.48197,0.125
0.98808,44.47946,0.125
-0.62953,43.93409,0.25
0.65452,44.16836,0.125
0.65452,44.16836,0.125
0.65452,44.16836,0.125
0.65452,44.16836,0.125
0.65541,44.18136,0.125
0.65541,44.18136,0.125
0.62053,44.16445,0.125
0.62053,44.16445,0.125
0.65414,44.18285,0.125
0.65414,44.18285,0.125
0.66052,44.17868,0.125
0.66052,44.17868,0.125
0.6583,44.16287,0.125
0.6583,44.16287,0.125
0.66212,44.17488,0.125
0.66212,44.17488,0.125
0.65776,44.15618,0.125
0.65776,44.15618,0.125
0.10389,44.47869,0.25
0.10403,44.47865,0.25
0.10397,44.47871,0.25
0.64,44.20697,0.25
0.63859,44.21677,0.25
0.6273,44.20292,0.25
0.63538,44.21917,0.25
0.19225,44.48565,0.25
0.19225,44.48565,0.125
0.16807,44.51093,0.25
0.16807,44.51093,0.125
0.13991,44.51314,0.25
0.13991,44.51314,0.125
0.15119,44.51821,0.25
0.15119,44.51821,0.125
0.16,44.50793,0.25
0.16,44.50793,0.125
0.19346,44.49864,0.25
0.19346,44.49864,0.125
0.18783,44.53177,0.25
0.18783,44.53177,0.125
0.17232,44.51764,0.25
0.17232,44.51764,0.125
0.16343,44.52278,0.25
0.16343,44.52278,0.125
0.1494,44.51037,0.25
0.1494,44.51037,0.125
0.16515,44.50929,0.25
0.16515,44.50929,0.125
0.14619,44.51157,0.25
0.14619,44.51157,0.125
0.139,44.51322,0.25
0.139,44.51322,0.125
0.18781,44.53169,0.25
0.18781,44.53169,0.125
0.31179,44.15737,0.25
0.33756,44.13071,0.25
0.30348,44.16445,0.25
0.31351,44.15621,0.25
0.33886,44.13495,0.25
0.35662,44.12176,0.25
0.1544,44.06306,0.25
0.30475,44.40215,0.25
0.31923,44.39037,0.25
0.30332,44.40742,0.25
0.31611,44.40299,0.25
0.29388,44.40552,0.25
0.31344,44.41415,0.25
0.30054,44.40831,0.25
0.30285,44.40189,0.25
0.71704,44.39269,0.25
